_id,hrg_current,hrg_last,id_kabkota,id_pasar,kategori,name,nm_kabkota,nm_pasar,perubahan,satuan,tanggal
625cf4e8d849b4b11436d980,25000,25000,bangkalankab,29,TELUR AYAM,- Telur Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d981,8000,8000,bangkalankab,29,SUSU,- Susu Kental Manis Merk Bendera,bangkalankab,Pasar Senenan,0,397 gr/kl,2012-4-16
625cf4e8d849b4b11436d982,7500,7500,bangkalankab,29,SUSU,- Susu Kental Manis Merk Indomilk,bangkalankab,Pasar Senenan,0,390 gr/kl,2012-4-16
625cf4e8d849b4b11436d983,28500,28500,bangkalankab,29,SUSU,- Susu Bubuk Merk Bendera (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-4-16
625cf4e8d849b4b11436d984,29000,29000,bangkalankab,29,SUSU,- Susu Bubuk Merk Indomilk (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-4-16
625cf4e8d849b4b11436d985,6000,6000,bangkalankab,29,- JAGUNG PIPILAN KERING,- JAGUNG PIPILAN KERING,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d986,500,500,bangkalankab,29,- GARAM BERYODIUM,- Bata,bangkalankab,Pasar Senenan,0,Buah,2012-4-16
625cf4e8d849b4b11436d987,3500,3500,bangkalankab,29,- GARAM BERYODIUM,- Halus,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d988,7500,7500,bangkalankab,29,TEPUNG TERIGU,- Segitiga Biru (Kw Medium),bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d989,-,-,bangkalankab,29,KACANG KEDELAI,- Eks Impor,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d98a,8000,8000,bangkalankab,29,KACANG KEDELAI,- Lokal,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d98b,1500,1500,bangkalankab,29,MIE INSTANT,- Indomie Rasa Kari Ayam,bangkalankab,Pasar Senenan,0,Bungkus,2012-4-16
625cf4e8d849b4b11436d98c,-,-,bangkalankab,29,CABE,- Keriting,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d98d,16000,16000,bangkalankab,29,CABE,- Biasa,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d98e,38000,38000,bangkalankab,29,CABE,- Cabe Rawit,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d98f,13000,13000,bangkalankab,29,- BAWANG MERAH,- BAWANG MERAH,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d990,11000,11000,bangkalankab,29,- BAWANG MERAH,- BAWANG PUTIH,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d991,46000,46000,bangkalankab,29,- IKAN ASIN TERI,- IKAN ASIN TERI,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d992,11000,11000,bangkalankab,29,- KACANG HIJAU,- KACANG HIJAU,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d993,16000,16000,bangkalankab,29,- KACANG TANAH,- KACANG TANAH,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d994,5000,5000,bangkalankab,29,- KETELA POHON,- KETELA POHON,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d995,5000,5000,bangkalankab,29,SAYUR MAYUR,- KOL/KUBIS,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d996,9000,9000,bangkalankab,29,SAYUR MAYUR,- KENTANG,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d997,6000,6000,bangkalankab,29,SAYUR MAYUR,- TOMAT,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d998,6000,6000,bangkalankab,29,SAYUR MAYUR,- WORTEL,bangkalankab,Pasar Senenan,0,kg,2012-4-16
625cf4e8d849b4b11436d999,-,-,bangkalankab,29,SAYUR MAYUR,- BUNCIS,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d99a,49000,49000,bangkalankab,29,SEMEN,- Semen Gresik,bangkalankab,Pasar Senenan,0,40 Kg,2012-4-16
625cf4e8d849b4b11436d99b,45000,45000,bangkalankab,29,SEMEN,- Semen Tiga Roda,bangkalankab,Pasar Senenan,0,40 Kg,2012-4-16
625cf4e8d849b4b11436d99c,-,-,bangkalankab,29,SEMEN,- Semen Padang,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-16
625cf4e8d849b4b11436d99d,-,-,bangkalankab,29,SEMEN,- Semen Tonasa,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-16
625cf4e8d849b4b11436d99e,-,-,bangkalankab,29,SEMEN,- Semen Bosowa,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-16
625cf4e8d849b4b11436d99f,-,-,bangkalankab,29,SEMEN,- Semen Dinamix,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-16
625cf4e8d849b4b11436d9a0,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Bandeng,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d9a1,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Kembung,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d9a2,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Tuna,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d9a3,-,-,bangkalankab,29,IKAN SEGAR,- ikan Tongkol,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d9a4,-,-,bangkalankab,29,IKAN SEGAR,- ikan cakalang,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d9a5,-,-,bangkalankab,29,- KAYU BALOK MERANTI (4 X 10),- KAYU BALOK MERANTI (4 X 10),bangkalankab,Pasar Senenan,-,Btg,2012-4-16
625cf4e8d849b4b11436d9a6,-,-,bangkalankab,29,- PAPAN MERANTI (4m X 3cm X 20mm),- PAPAN MERANTI (4m X 3cm X 20mm),bangkalankab,Pasar Senenan,-,Lembar,2012-4-16
625cf4e8d849b4b11436d9a7,-,-,bangkalankab,29,- TRIPLEK (6MM),- TRIPLEK (6MM),bangkalankab,Pasar Senenan,-,lembar,2012-4-16
625cf4e8d849b4b11436d9a8,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 6 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-16
625cf4e8d849b4b11436d9a9,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 8 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-16
625cf4e8d849b4b11436d9aa,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 10 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-16
625cf4e8d849b4b11436d9ab,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 12 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-16
625cf4e8d849b4b11436d9ac,-,-,bangkalankab,29,PAKU,- Paku Ukuran 10Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9ad,-,-,bangkalankab,29,PAKU,- Paku Ukuran 2 Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9ae,-,-,bangkalankab,29,PAKU,- Paku Ukuran 3Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9af,-,-,bangkalankab,29,PAKU,- Paku Ukuran 4Cm,bangkalankab,Pasar Senenan,-,kg,2012-4-16
625cf4e8d849b4b11436d9b0,-,-,bangkalankab,29,PAKU,- Paku Ukuran 5Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9b1,-,-,bangkalankab,29,PAKU,- Paku Ukuran 7Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9b2,-,-,bangkalankab,29,- GAS ELPIGI 3 Kg,- GAS ELPIGI 3 Kg,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9b3,-,-,bangkalankab,29,PUPUK,- Pupuk KCL Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9b4,-,-,bangkalankab,29,PUPUK,- Pupuk NPK Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9b5,-,-,bangkalankab,29,PUPUK,- Pupuk SP 35 Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9b6,-,-,bangkalankab,29,PUPUK,- Pupuk Urea Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4e8d849b4b11436d9b7,-,-,bangkalankab,29,PUPUK,- Pupuk ZA Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-16
625cf4ead849b4b11436d9b8,9500,9500,bangkalankab,29,BERAS,- Bengawan,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9b9,9300,9300,bangkalankab,29,BERAS,- Mentik,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9ba,7500,7500,bangkalankab,29,BERAS,- IR 64,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9bb,11000,11000,bangkalankab,29,GULA PASIR,- Gula Pasir Dalam Negri,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9bc,12500,12500,bangkalankab,29,MINYAK GORENG,- Bimoli Botol / Kemasan (Sps) 620 ml,bangkalankab,Pasar Senenan,0,620 ml,2012-4-17
625cf4ead849b4b11436d9bd,27000,27000,bangkalankab,29,MINYAK GORENG,- Bimoli botol/Kemasan (sps) 2 liter,bangkalankab,Pasar Senenan,0,2 Liter,2012-4-17
625cf4ead849b4b11436d9be,12000,12000,bangkalankab,29,MINYAK GORENG,- Tanpa Merk / Minyak Curah,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9bf,-,-,bangkalankab,29,MINYAK GORENG,- Minyak Goreng Bimoli Botol/Kemasan (sps) 1 Liter,bangkalankab,Pasar Senenan,-,1 liter,2012-4-17
625cf4ead849b4b11436d9c0,63000,63000,bangkalankab,29,DAGING,- Daging Sapi Murni,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9c1,24000,24000,bangkalankab,29,DAGING,- Daging Ayam Broiler,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9c2,41000,41000,bangkalankab,29,DAGING,- Daging Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9c3,14000,14000,bangkalankab,29,TELUR AYAM,- Telur Ayam Ras / Petelur,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9c4,25000,25000,bangkalankab,29,TELUR AYAM,- Telur Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9c5,8000,8000,bangkalankab,29,SUSU,- Susu Kental Manis Merk Bendera,bangkalankab,Pasar Senenan,0,397 gr/kl,2012-4-17
625cf4ead849b4b11436d9c6,7500,7500,bangkalankab,29,SUSU,- Susu Kental Manis Merk Indomilk,bangkalankab,Pasar Senenan,0,390 gr/kl,2012-4-17
625cf4ead849b4b11436d9c7,28500,28500,bangkalankab,29,SUSU,- Susu Bubuk Merk Bendera (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-4-17
625cf4ead849b4b11436d9c8,29000,29000,bangkalankab,29,SUSU,- Susu Bubuk Merk Indomilk (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-4-17
625cf4ead849b4b11436d9c9,6000,6000,bangkalankab,29,- JAGUNG PIPILAN KERING,- JAGUNG PIPILAN KERING,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9ca,500,500,bangkalankab,29,- GARAM BERYODIUM,- Bata,bangkalankab,Pasar Senenan,0,Buah,2012-4-17
625cf4ead849b4b11436d9cb,3500,3500,bangkalankab,29,- GARAM BERYODIUM,- Halus,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9cc,7500,7500,bangkalankab,29,TEPUNG TERIGU,- Segitiga Biru (Kw Medium),bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9cd,-,-,bangkalankab,29,KACANG KEDELAI,- Eks Impor,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9ce,8000,8000,bangkalankab,29,KACANG KEDELAI,- Lokal,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9cf,1500,1500,bangkalankab,29,MIE INSTANT,- Indomie Rasa Kari Ayam,bangkalankab,Pasar Senenan,0,Bungkus,2012-4-17
625cf4ead849b4b11436d9d0,-,-,bangkalankab,29,CABE,- Keriting,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9d1,16000,16000,bangkalankab,29,CABE,- Biasa,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9d2,35000,38000,bangkalankab,29,CABE,- Cabe Rawit,bangkalankab,Pasar Senenan,-3000,kg,2012-4-17
625cf4ead849b4b11436d9d3,13000,13000,bangkalankab,29,- BAWANG MERAH,- BAWANG MERAH,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9d4,11000,11000,bangkalankab,29,- BAWANG MERAH,- BAWANG PUTIH,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9d5,46000,46000,bangkalankab,29,- IKAN ASIN TERI,- IKAN ASIN TERI,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9d6,11000,11000,bangkalankab,29,- KACANG HIJAU,- KACANG HIJAU,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9d7,16000,16000,bangkalankab,29,- KACANG TANAH,- KACANG TANAH,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9d8,5000,5000,bangkalankab,29,- KETELA POHON,- KETELA POHON,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9d9,5000,5000,bangkalankab,29,SAYUR MAYUR,- KOL/KUBIS,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9da,9000,9000,bangkalankab,29,SAYUR MAYUR,- KENTANG,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9db,6000,6000,bangkalankab,29,SAYUR MAYUR,- TOMAT,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9dc,6000,6000,bangkalankab,29,SAYUR MAYUR,- WORTEL,bangkalankab,Pasar Senenan,0,kg,2012-4-17
625cf4ead849b4b11436d9dd,-,-,bangkalankab,29,SAYUR MAYUR,- BUNCIS,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9de,49000,49000,bangkalankab,29,SEMEN,- Semen Gresik,bangkalankab,Pasar Senenan,0,40 Kg,2012-4-17
625cf4ead849b4b11436d9df,45000,45000,bangkalankab,29,SEMEN,- Semen Tiga Roda,bangkalankab,Pasar Senenan,0,40 Kg,2012-4-17
625cf4ead849b4b11436d9e0,-,-,bangkalankab,29,SEMEN,- Semen Padang,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-17
625cf4ead849b4b11436d9e1,-,-,bangkalankab,29,SEMEN,- Semen Tonasa,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-17
625cf4ead849b4b11436d9e2,-,-,bangkalankab,29,SEMEN,- Semen Bosowa,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-17
625cf4ead849b4b11436d9e3,-,-,bangkalankab,29,SEMEN,- Semen Dinamix,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-17
625cf4ead849b4b11436d9e4,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Bandeng,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9e5,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Kembung,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9e6,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Tuna,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9e7,-,-,bangkalankab,29,IKAN SEGAR,- ikan Tongkol,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9e8,-,-,bangkalankab,29,IKAN SEGAR,- ikan cakalang,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9e9,-,-,bangkalankab,29,- KAYU BALOK MERANTI (4 X 10),- KAYU BALOK MERANTI (4 X 10),bangkalankab,Pasar Senenan,-,Btg,2012-4-17
625cf4ead849b4b11436d9ea,-,-,bangkalankab,29,- PAPAN MERANTI (4m X 3cm X 20mm),- PAPAN MERANTI (4m X 3cm X 20mm),bangkalankab,Pasar Senenan,-,Lembar,2012-4-17
625cf4ead849b4b11436d9eb,-,-,bangkalankab,29,- TRIPLEK (6MM),- TRIPLEK (6MM),bangkalankab,Pasar Senenan,-,lembar,2012-4-17
625cf4ead849b4b11436d9ec,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 6 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-17
625cf4ead849b4b11436d9ed,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 8 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-17
625cf4ead849b4b11436d9ee,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 10 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-17
625cf4ead849b4b11436d9ef,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 12 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-4-17
625cf4ead849b4b11436d9f0,-,-,bangkalankab,29,PAKU,- Paku Ukuran 10Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f1,-,-,bangkalankab,29,PAKU,- Paku Ukuran 2 Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f2,-,-,bangkalankab,29,PAKU,- Paku Ukuran 3Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f3,-,-,bangkalankab,29,PAKU,- Paku Ukuran 4Cm,bangkalankab,Pasar Senenan,-,kg,2012-4-17
625cf4ead849b4b11436d9f4,-,-,bangkalankab,29,PAKU,- Paku Ukuran 5Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f5,-,-,bangkalankab,29,PAKU,- Paku Ukuran 7Cm,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f6,-,-,bangkalankab,29,- GAS ELPIGI 3 Kg,- GAS ELPIGI 3 Kg,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f7,-,-,bangkalankab,29,PUPUK,- Pupuk KCL Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f8,-,-,bangkalankab,29,PUPUK,- Pupuk NPK Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9f9,-,-,bangkalankab,29,PUPUK,- Pupuk SP 35 Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9fa,-,-,bangkalankab,29,PUPUK,- Pupuk Urea Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ead849b4b11436d9fb,-,-,bangkalankab,29,PUPUK,- Pupuk ZA Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-4-17
625cf4ebd849b4b11436d9fc,9500,9500,bangkalankab,29,BERAS,- Bengawan,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436d9fd,9300,9300,bangkalankab,29,BERAS,- Mentik,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436d9fe,7500,7500,bangkalankab,29,BERAS,- IR 64,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436d9ff,11000,11000,bangkalankab,29,GULA PASIR,- Gula Pasir Dalam Negri,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da00,12500,12500,bangkalankab,29,MINYAK GORENG,- Bimoli Botol / Kemasan (Sps) 620 ml,bangkalankab,Pasar Senenan,0,620 ml,2012-4-18
625cf4ebd849b4b11436da01,27000,27000,bangkalankab,29,MINYAK GORENG,- Bimoli botol/Kemasan (sps) 2 liter,bangkalankab,Pasar Senenan,0,2 Liter,2012-4-18
625cf4ebd849b4b11436da02,12000,12000,bangkalankab,29,MINYAK GORENG,- Tanpa Merk / Minyak Curah,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da03,-,-,bangkalankab,29,MINYAK GORENG,- Minyak Goreng Bimoli Botol/Kemasan (sps) 1 Liter,bangkalankab,Pasar Senenan,-,1 liter,2012-4-18
625cf4ebd849b4b11436da04,63000,63000,bangkalankab,29,DAGING,- Daging Sapi Murni,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da05,24000,24000,bangkalankab,29,DAGING,- Daging Ayam Broiler,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da06,41000,41000,bangkalankab,29,DAGING,- Daging Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da07,14000,14000,bangkalankab,29,TELUR AYAM,- Telur Ayam Ras / Petelur,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da08,25000,25000,bangkalankab,29,TELUR AYAM,- Telur Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da09,8000,8000,bangkalankab,29,SUSU,- Susu Kental Manis Merk Bendera,bangkalankab,Pasar Senenan,0,397 gr/kl,2012-4-18
625cf4ebd849b4b11436da0a,7500,7500,bangkalankab,29,SUSU,- Susu Kental Manis Merk Indomilk,bangkalankab,Pasar Senenan,0,390 gr/kl,2012-4-18
625cf4ebd849b4b11436da0b,28500,28500,bangkalankab,29,SUSU,- Susu Bubuk Merk Bendera (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-4-18
625cf4ebd849b4b11436da0c,29000,29000,bangkalankab,29,SUSU,- Susu Bubuk Merk Indomilk (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-4-18
625cf4ebd849b4b11436da0d,6000,6000,bangkalankab,29,- JAGUNG PIPILAN KERING,- JAGUNG PIPILAN KERING,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da0e,500,500,bangkalankab,29,- GARAM BERYODIUM,- Bata,bangkalankab,Pasar Senenan,0,Buah,2012-4-18
625cf4ebd849b4b11436da0f,3500,3500,bangkalankab,29,- GARAM BERYODIUM,- Halus,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da10,7500,7500,bangkalankab,29,TEPUNG TERIGU,- Segitiga Biru (Kw Medium),bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da11,-,-,bangkalankab,29,KACANG KEDELAI,- Eks Impor,bangkalankab,Pasar Senenan,-,kg,2012-4-18
625cf4ebd849b4b11436da12,8000,8000,bangkalankab,29,KACANG KEDELAI,- Lokal,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da13,1500,1500,bangkalankab,29,MIE INSTANT,- Indomie Rasa Kari Ayam,bangkalankab,Pasar Senenan,0,Bungkus,2012-4-18
625cf4ebd849b4b11436da14,-,-,bangkalankab,29,CABE,- Keriting,bangkalankab,Pasar Senenan,-,kg,2012-4-18
625cf4ebd849b4b11436da15,16000,16000,bangkalankab,29,CABE,- Biasa,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da16,35000,35000,bangkalankab,29,CABE,- Cabe Rawit,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da17,13000,13000,bangkalankab,29,- BAWANG MERAH,- BAWANG MERAH,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da18,11000,11000,bangkalankab,29,- BAWANG MERAH,- BAWANG PUTIH,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da19,46000,46000,bangkalankab,29,- IKAN ASIN TERI,- IKAN ASIN TERI,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da1a,11000,11000,bangkalankab,29,- KACANG HIJAU,- KACANG HIJAU,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da1b,16000,16000,bangkalankab,29,- KACANG TANAH,- KACANG TANAH,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da1c,5000,5000,bangkalankab,29,- KETELA POHON,- KETELA POHON,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da1d,5000,5000,bangkalankab,29,SAYUR MAYUR,- KOL/KUBIS,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da1e,9000,9000,bangkalankab,29,SAYUR MAYUR,- KENTANG,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da1f,6000,6000,bangkalankab,29,SAYUR MAYUR,- TOMAT,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da20,6000,6000,bangkalankab,29,SAYUR MAYUR,- WORTEL,bangkalankab,Pasar Senenan,0,kg,2012-4-18
625cf4ebd849b4b11436da21,-,-,bangkalankab,29,SAYUR MAYUR,- BUNCIS,bangkalankab,Pasar Senenan,-,kg,2012-4-18
625cf4ebd849b4b11436da22,49000,49000,bangkalankab,29,SEMEN,- Semen Gresik,bangkalankab,Pasar Senenan,0,40 Kg,2012-4-18
625cf4ebd849b4b11436da23,45000,45000,bangkalankab,29,SEMEN,- Semen Tiga Roda,bangkalankab,Pasar Senenan,0,40 Kg,2012-4-18
625cf4ebd849b4b11436da24,-,-,bangkalankab,29,SEMEN,- Semen Padang,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-18
625cf4ebd849b4b11436da25,-,-,bangkalankab,29,SEMEN,- Semen Tonasa,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-18
625cf4ebd849b4b11436da26,-,-,bangkalankab,29,SEMEN,- Semen Bosowa,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-18
625cf4ebd849b4b11436da27,-,-,bangkalankab,29,SEMEN,- Semen Dinamix,bangkalankab,Pasar Senenan,-,40 Kg,2012-4-18
625cf4ebd849b4b11436da28,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Bandeng,bangkalankab,Pasar Senenan,-,kg,2012-4-18
